Date/Heure,Énergie produite (Wh),Énergie consommée (Wh),Exportée vers le réseau (Wh),Importée depuis le réseau (Wh)
10/20/2024 06:15,0,485,0,485
10/20/2024 06:30,0,479,0,479
10/20/2024 06:45,0,349,0,349
10/20/2024 07:00,0,366,0,366
10/20/2024 07:15,0,371,0,371
10/20/2024 07:30,0,356,0,356
10/20/2024 07:45,1,330,0,329
10/20/2024 08:00,0,321,0,321
10/20/2024 08:15,7,335,0,328
10/20/2024 08:30,33,402,0,369
10/20/2024 08:45,54,409,0,355
10/20/2024 09:00,67,384,0,317
10/20/2024 09:15,93,375,0,282
10/20/2024 09:30,77,233,0,156
10/20/2024 09:45,77,344,0,267
10/20/2024 10:00,113,426,0,313
10/20/2024 10:15,116,401,0,285
10/20/2024 10:30,150,302,0,152
10/20/2024 10:45,154,171,0,17
10/20/2024 11:00,316,147,169,0
10/20/2024 11:15,1083,146,937,0
10/20/2024 11:30,835,172,663,0
10/20/2024 11:45,992,169,823,0
10/20/2024 12:00,778,172,606,0
10/20/2024 12:15,454,168,286,0
10/20/2024 12:30,792,150,642,0
10/20/2024 12:45,799,202,597,0
10/20/2024 13:00,1008,163,845,0
10/20/2024 13:15,889,144,745,0
10/20/2024 13:30,783,159,624,0
10/20/2024 13:45,641,153,488,0
10/20/2024 14:00,756,132,624,0
10/20/2024 14:15,656,129,527,0
10/20/2024 14:30,570,146,424,0
10/20/2024 14:45,478,145,333,0
10/20/2024 15:00,441,153,288,0
10/20/2024 15:15,326,157,169,0
10/20/2024 15:30,301,133,168,0
10/20/2024 15:45,225,134,91,0
10/20/2024 16:00,152,139,13,0
10/20/2024 16:15,94,166,0,72
10/20/2024 16:30,63,140,0,77
10/20/2024 16:45,57,160,0,103
10/20/2024 17:00,54,133,0,79
10/20/2024 17:15,48,130,0,82
10/20/2024 17:30,51,140,0,89
10/20/2024 17:45,42,156,0,114
10/20/2024 18:00,31,138,0,107
10/20/2024 18:15,18,113,0,95
10/20/2024 18:30,3,97,0,94
10/20/2024 18:45,0,90,0,90
10/20/2024 19:00,0,101,0,101
10/20/2024 19:15,0,118,0,118
10/20/2024 19:30,0,121,0,121
10/20/2024 19:45,0,113,0,113
10/20/2024 20:00,0,107,0,107
10/20/2024 20:15,0,447,0,447
10/20/2024 20:30,0,291,0,291
10/20/2024 20:45,0,143,0,143
10/20/2024 21:00,0,139,0,139
10/20/2024 21:15,0,131,0,131
10/20/2024 21:30,0,292,0,292
10/20/2024 21:45,0,320,0,320
10/20/2024 22:00,0,382,0,382
10/20/2024 22:15,0,372,0,372
10/20/2024 22:30,0,172,0,172
10/20/2024 22:45,0,306,0,306
10/20/2024 23:00,0,231,0,231
10/20/2024 23:15,0,181,0,181
10/20/2024 23:30,0,235,0,235
10/20/2024 23:45,0,344,0,344
10/21/2024 00:00,0,344,0,344
10/21/2024 00:15,0,397,0,397
10/21/2024 00:30,0,360,0,360
10/21/2024 00:45,0,372,0,372
10/21/2024 01:00,0,145,0,145
10/21/2024 01:15,0,139,0,139
10/21/2024 01:30,0,125,0,125
10/21/2024 01:45,0,276,0,276
10/21/2024 02:00,0,360,0,360
10/21/2024 02:15,0,295,0,295
10/21/2024 02:30,0,112,0,112
10/21/2024 02:45,0,113,0,113
10/21/2024 03:00,0,302,0,302
10/21/2024 03:15,0,436,0,436
10/21/2024 03:30,0,229,0,229
10/21/2024 03:45,0,391,0,391
10/21/2024 04:00,0,279,0,279
10/21/2024 04:15,0,110,0,110
10/21/2024 04:30,0,111,0,111
10/21/2024 04:45,0,343,0,343
10/21/2024 05:00,0,324,0,324
10/21/2024 05:15,0,111,0,111
10/21/2024 05:30,0,112,0,112
10/21/2024 05:45,0,113,0,113
10/21/2024 06:00,0,318,0,318
10/21/2024 06:15,0,357,0,357
10/21/2024 06:30,0,568,0,568
10/21/2024 06:45,0,574,0,574
10/21/2024 07:00,0,329,0,329
10/21/2024 07:15,0,491,0,491
10/21/2024 07:30,0,719,0,719
10/21/2024 07:45,0,783,0,783
10/21/2024 08:00,1,817,0,816
10/21/2024 08:15,12,733,0,721
10/21/2024 08:30,22,604,0,582
10/21/2024 08:45,27,779,0,752
10/21/2024 09:00,35,523,0,488
10/21/2024 09:15,441,487,0,46
10/21/2024 09:30,756,362,394,0
10/21/2024 09:45,875,170,705,0
10/21/2024 10:00,921,150,771,0
10/21/2024 10:15,956,189,767,0
10/21/2024 10:30,977,154,823,0
10/21/2024 10:45,997,154,843,0
10/21/2024 11:00,1015,148,867,0
10/21/2024 11:15,1021,399,622,0
10/21/2024 11:30,1022,612,410,0
10/21/2024 11:45,1018,337,681,0
10/21/2024 12:00,1008,155,853,0
10/21/2024 12:15,988,301,687,0
10/21/2024 12:30,963,215,748,0
10/21/2024 12:45,938,185,753,0
10/21/2024 13:00,903,195,708,0
10/21/2024 13:15,864,158,706,0
10/21/2024 13:30,821,175,646,0
10/21/2024 13:45,773,387,386,0
10/21/2024 14:00,720,353,367,0
10/21/2024 14:15,660,204,456,0
10/21/2024 14:30,594,347,247,0
10/21/2024 14:45,525,366,159,0
10/21/2024 15:00,449,137,312,0
10/21/2024 15:15,370,149,221,0
10/21/2024 15:30,291,165,126,0
10/21/2024 15:45,211,196,15,0
10/21/2024 16:00,140,205,0,65
10/21/2024 16:15,86,181,0,95
10/21/2024 16:30,59,146,0,87
10/21/2024 16:45,52,175,0,123
10/21/2024 17:00,49,142,0,93
10/21/2024 17:15,47,403,0,356
10/21/2024 17:30,43,431,0,388
10/21/2024 17:45,37,165,0,128
10/21/2024 18:00,29,156,0,127
10/21/2024 18:15,17,302,0,285
10/21/2024 18:30,3,122,0,119
10/21/2024 18:45,0,258,0,258
10/21/2024 19:00,0,293,0,293
10/21/2024 19:15,0,259,0,259
10/21/2024 19:30,0,257,0,257
10/21/2024 19:45,0,165,0,165
10/21/2024 20:00,0,135,0,135
10/21/2024 20:15,0,218,0,218
10/21/2024 20:30,0,213,0,213
10/21/2024 20:45,0,135,0,135
10/21/2024 21:00,0,157,0,157
10/21/2024 21:15,0,222,0,222
10/21/2024 21:30,0,179,0,179
10/21/2024 21:45,0,133,0,133
10/21/2024 22:00,0,173,0,173
10/21/2024 22:15,0,140,0,140
10/21/2024 22:30,0,126,0,126
10/21/2024 22:45,0,127,0,127
10/21/2024 23:00,0,129,0,129
10/21/2024 23:15,0,108,0,108
10/21/2024 23:30,0,105,0,105
10/21/2024 23:45,0,108,0,108
10/22/2024 00:00,0,91,0,91
10/22/2024 00:15,0,88,0,88
10/22/2024 00:30,0,90,0,90
10/22/2024 00:45,0,86,0,86
10/22/2024 01:00,0,91,0,91
10/22/2024 01:15,0,89,0,89
10/22/2024 01:30,0,88,0,88
10/22/2024 01:45,0,120,0,120
10/22/2024 02:00,0,118,0,118
10/22/2024 02:15,0,119,0,119
10/22/2024 02:30,0,119,0,119
10/22/2024 02:45,0,110,0,110
10/22/2024 03:00,0,90,0,90
10/22/2024 03:15,0,93,0,93
10/22/2024 03:30,0,87,0,87
10/22/2024 03:45,0,91,0,91
10/22/2024 04:00,0,93,0,93
10/22/2024 04:15,0,90,0,90
10/22/2024 04:30,0,93,0,93
10/22/2024 04:45,0,94,0,94
10/22/2024 05:00,0,92,0,92
10/22/2024 05:15,0,96,0,96
10/22/2024 05:30,0,92,0,92
10/22/2024 05:45,0,123,0,123
10/22/2024 06:00,0,124,0,124
10/22/2024 06:15,0,119,0,119
10/22/2024 06:30,0,121,0,121
10/22/2024 06:45,0,261,0,261
10/22/2024 07:00,0,127,0,127
10/22/2024 07:15,0,685,0,685
10/22/2024 07:30,0,507,0,507
10/22/2024 07:45,0,1426,0,1426
10/22/2024 08:00,0,630,0,630
10/22/2024 08:15,10,967,0,957
10/22/2024 08:30,17,238,0,221
10/22/2024 08:45,22,239,0,217
10/22/2024 09:00,41,325,0,284
10/22/2024 09:15,46,305,0,259
10/22/2024 09:30,72,327,0,255
10/22/2024 09:45,92,339,0,247
10/22/2024 10:00,170,211,0,41
10/22/2024 10:15,163,195,0,32
10/22/2024 10:30,262,174,88,0
10/22/2024 10:45,326,152,174,0
10/22/2024 11:00,544,142,402,0
10/22/2024 11:15,544,145,399,0
10/22/2024 11:30,791,141,650,0
10/22/2024 11:45,671,244,427,0
10/22/2024 12:00,632,128,504,0
10/22/2024 12:15,597,130,467,0
10/22/2024 12:30,706,123,583,0
10/22/2024 12:45,677,128,549,0
10/22/2024 13:00,891,128,763,0
10/22/2024 13:15,854,110,744,0
10/22/2024 13:30,872,157,715,0
10/22/2024 13:45,863,159,704,0
10/22/2024 14:00,801,158,643,0
10/22/2024 14:15,502,158,344,0
10/22/2024 14:30,491,150,341,0
10/22/2024 14:45,299,121,178,0
10/22/2024 15:00,299,113,186,0
10/22/2024 15:15,240,127,113,0
10/22/2024 15:30,199,125,74,0
10/22/2024 15:45,155,139,16,0
10/22/2024 16:00,139,141,0,2
10/22/2024 16:15,123,146,0,23
10/22/2024 16:30,109,133,0,24
10/22/2024 16:45,96,141,0,45
10/22/2024 17:00,87,141,0,54
10/22/2024 17:15,73,144,0,71
10/22/2024 17:30,54,151,0,97
10/22/2024 17:45,37,174,0,137
10/22/2024 18:00,15,160,0,145
10/22/2024 18:15,3,191,0,188
10/22/2024 18:30,0,175,0,175
10/22/2024 18:45,0,587,0,587
10/22/2024 19:00,0,495,0,495
10/22/2024 19:15,0,397,0,397
10/22/2024 19:30,0,161,0,161
10/22/2024 19:45,0,164,0,164
10/22/2024 20:00,0,162,0,162
10/22/2024 20:15,0,164,0,164
10/22/2024 20:30,0,165,0,165
10/22/2024 20:45,0,335,0,335
10/22/2024 21:00,0,493,0,493
10/22/2024 21:15,0,394,0,394
10/22/2024 21:30,0,352,0,352
10/22/2024 21:45,0,257,0,257
10/22/2024 22:00,0,248,0,248
10/22/2024 22:15,0,262,0,262
10/22/2024 22:30,0,249,0,249
10/22/2024 22:45,0,153,0,153
10/22/2024 23:00,0,126,0,126
10/22/2024 23:15,0,102,0,102
10/22/2024 23:30,0,108,0,108
10/22/2024 23:45,0,106,0,106
10/23/2024 00:00,0,91,0,91
10/23/2024 00:15,0,96,0,96
10/23/2024 00:30,0,86,0,86
10/23/2024 00:45,0,93,0,93
10/23/2024 01:00,0,89,0,89
10/23/2024 01:15,0,88,0,88
10/23/2024 01:30,0,264,0,264
10/23/2024 01:45,0,239,0,239
10/23/2024 02:00,0,483,0,483
10/23/2024 02:15,0,1887,0,1887
10/23/2024 02:30,0,1883,0,1883
10/23/2024 02:45,0,1886,0,1886
10/23/2024 03:00,0,1881,0,1881
10/23/2024 03:15,0,1853,0,1853
10/23/2024 03:30,0,1862,0,1862
10/23/2024 03:45,0,1860,0,1860
10/23/2024 04:00,0,1857,0,1857
10/23/2024 04:15,0,1860,0,1860
10/23/2024 04:30,0,1860,0,1860
10/23/2024 04:45,0,1861,0,1861
10/23/2024 05:00,0,657,0,657
10/23/2024 05:15,0,386,0,386
10/23/2024 05:30,0,254,0,254
10/23/2024 05:45,0,246,0,246
10/23/2024 06:00,0,106,0,106
10/23/2024 06:15,0,265,0,265
10/23/2024 06:30,0,353,0,353
10/23/2024 06:45,0,196,0,196
10/23/2024 07:00,0,297,0,297
10/23/2024 07:15,0,150,0,150
10/23/2024 07:30,0,228,0,228
10/23/2024 07:45,0,730,0,730
10/23/2024 08:00,0,961,0,961
10/23/2024 08:15,1,1534,0,1533
10/23/2024 08:30,26,932,0,906
10/23/2024 08:45,99,563,0,464
10/23/2024 09:00,93,413,0,320
10/23/2024 09:15,79,528,0,449
10/23/2024 09:30,102,399,0,297
10/23/2024 09:45,65,240,0,175
10/23/2024 10:00,60,238,0,178
10/23/2024 10:15,75,262,0,187
10/23/2024 10:30,120,263,0,143
10/23/2024 10:45,118,189,0,71
10/23/2024 11:00,131,172,0,41
10/23/2024 11:15,190,159,31,0
10/23/2024 11:30,263,161,102,0
10/23/2024 11:45,256,167,89,0
10/23/2024 12:00,234,183,51,0
10/23/2024 12:15,255,190,65,0
10/23/2024 12:30,262,216,46,0
10/23/2024 12:45,285,176,109,0
10/23/2024 13:00,353,180,173,0
10/23/2024 13:15,321,164,157,0
10/23/2024 13:30,448,180,268,0
10/23/2024 13:45,614,186,428,0
10/23/2024 14:00,458,155,303,0
10/23/2024 14:15,363,154,209,0
10/23/2024 14:30,210,189,21,0
10/23/2024 14:45,207,175,32,0
10/23/2024 15:00,167,328,0,161
10/23/2024 15:15,245,727,0,482
10/23/2024 15:30,210,469,0,259
10/23/2024 15:45,150,203,0,53
10/23/2024 16:00,110,159,0,49
10/23/2024 16:15,100,176,0,76
10/23/2024 16:30,99,164,0,65
10/23/2024 16:45,91,165,0,74
10/23/2024 17:00,73,179,0,106
10/23/2024 17:15,41,160,0,119
10/23/2024 17:30,24,156,0,132
10/23/2024 17:45,7,155,0,148
10/23/2024 18:00,2,130,0,128
10/23/2024 18:15,0,120,0,120
10/23/2024 18:30,0,120,0,120
10/23/2024 18:45,0,385,0,385
10/23/2024 19:00,0,431,0,431
10/23/2024 19:15,0,240,0,240
10/23/2024 19:30,0,183,0,183
10/23/2024 19:45,0,288,0,288
10/23/2024 20:00,0,490,0,490
10/23/2024 20:15,0,371,0,371
10/23/2024 20:30,0,179,0,179
10/23/2024 20:45,0,169,0,169
10/23/2024 21:00,0,166,0,166
10/23/2024 21:15,0,165,0,165
10/23/2024 21:30,0,136,0,136
10/23/2024 21:45,0,127,0,127
10/23/2024 22:00,0,194,0,194
10/23/2024 22:15,0,362,0,362
10/23/2024 22:30,0,203,0,203
10/23/2024 22:45,0,260,0,260
10/23/2024 23:00,0,530,0,530
10/23/2024 23:15,0,438,0,438
10/23/2024 23:30,0,421,0,421
10/23/2024 23:45,0,142,0,142
10/24/2024 00:00,0,126,0,126
10/24/2024 00:15,0,111,0,111
10/24/2024 00:30,0,96,0,96
10/24/2024 00:45,0,213,0,213
10/24/2024 01:00,0,540,0,540
10/24/2024 01:15,0,364,0,364
10/24/2024 01:30,0,331,0,331
10/24/2024 01:45,0,322,0,322
10/24/2024 02:00,0,323,0,323
10/24/2024 02:15,0,325,0,325
10/24/2024 02:30,0,347,0,347
10/24/2024 02:45,0,255,0,255
10/24/2024 03:00,0,140,0,140
10/24/2024 03:15,0,139,0,139
10/24/2024 03:30,0,197,0,197
10/24/2024 03:45,0,327,0,327
10/24/2024 04:00,0,366,0,366
10/24/2024 04:15,0,280,0,280
10/24/2024 04:30,0,212,0,212
10/24/2024 04:45,0,96,0,96
10/24/2024 05:00,0,98,0,98
10/24/2024 05:15,0,96,0,96
10/24/2024 05:30,0,94,0,94
10/24/2024 05:45,0,224,0,224
10/24/2024 06:00,0,937,0,937
10/24/2024 06:15,0,588,0,588
10/24/2024 06:30,0,378,0,378
10/24/2024 06:45,0,388,0,388
10/24/2024 07:00,0,548,0,548
10/24/2024 07:15,0,369,0,369
10/24/2024 07:30,0,357,0,357
10/24/2024 07:45,0,557,0,557
10/24/2024 08:00,2,346,0,344
10/24/2024 08:15,12,319,0,307
10/24/2024 08:30,20,325,0,305
10/24/2024 08:45,22,363,0,341
10/24/2024 09:00,35,359,0,324
10/24/2024 09:15,313,342,0,29
10/24/2024 09:30,578,212,366,0
10/24/2024 09:45,427,138,289,0
10/24/2024 10:00,247,121,126,0
10/24/2024 10:15,360,140,220,0
10/24/2024 10:30,127,160,0,33
10/24/2024 10:45,115,161,0,46
10/24/2024 11:00,51,151,0,100
10/24/2024 11:15,157,182,0,25
10/24/2024 11:30,160,289,0,129
10/24/2024 11:45,155,293,0,138
10/24/2024 12:00,231,385,0,154
10/24/2024 12:15,342,213,129,0
10/24/2024 12:30,626,149,477,0
10/24/2024 12:45,594,142,452,0
10/24/2024 13:00,203,143,60,0
10/24/2024 13:15,276,128,148,0
10/24/2024 13:30,387,136,251,0
10/24/2024 13:45,441,139,302,0
10/24/2024 14:00,392,144,248,0
10/24/2024 14:15,559,163,396,0
10/24/2024 14:30,258,167,91,0
10/24/2024 14:45,229,229,0,0
10/24/2024 15:00,254,129,125,0
10/24/2024 15:15,284,152,132,0
10/24/2024 15:30,395,140,255,0
10/24/2024 15:45,203,195,8,0
10/24/2024 16:00,194,149,45,0
10/24/2024 16:15,168,146,22,0
10/24/2024 16:30,130,149,0,19
10/24/2024 16:45,123,133,0,10
10/24/2024 17:00,160,148,12,0
10/24/2024 17:15,88,142,0,54
10/24/2024 17:30,23,145,0,122
10/24/2024 17:45,22,168,0,146
10/24/2024 18:00,11,130,0,119
10/24/2024 18:15,1,130,0,129
10/24/2024 18:30,0,141,0,141
10/24/2024 18:45,0,220,0,220
10/24/2024 19:00,0,1201,0,1201
10/24/2024 19:15,0,1397,0,1397
10/24/2024 19:30,0,860,0,860
10/24/2024 19:45,0,455,0,455
10/24/2024 20:00,0,543,0,543
10/24/2024 20:15,0,604,0,604
10/24/2024 20:30,0,302,0,302
10/24/2024 20:45,0,199,0,199
10/24/2024 21:00,0,594,0,594
10/24/2024 21:15,0,507,0,507
10/24/2024 21:30,0,687,0,687
10/24/2024 21:45,0,521,0,521
10/24/2024 22:00,0,411,0,411
10/24/2024 22:15,0,639,0,639
10/24/2024 22:30,0,256,0,256
10/24/2024 22:45,0,154,0,154
10/24/2024 23:00,0,135,0,135
10/24/2024 23:15,0,308,0,308
10/24/2024 23:30,0,364,0,364
10/24/2024 23:45,0,358,0,358
10/25/2024 00:00,0,117,0,117
10/25/2024 00:15,0,110,0,110
10/25/2024 00:30,0,111,0,111
10/25/2024 00:45,0,208,0,208
10/25/2024 01:00,0,368,0,368
10/25/2024 01:15,0,278,0,278
10/25/2024 01:30,0,347,0,347
10/25/2024 01:45,0,367,0,367
10/25/2024 02:00,0,359,0,359
10/25/2024 02:15,0,117,0,117
10/25/2024 02:30,0,113,0,113
10/25/2024 02:45,0,360,0,360
10/25/2024 03:00,0,349,0,349
10/25/2024 03:15,0,337,0,337
10/25/2024 03:30,0,176,0,176
10/25/2024 03:45,0,113,0,113
10/25/2024 04:00,0,255,0,255
10/25/2024 04:15,0,308,0,308
10/25/2024 04:30,0,210,0,210
10/25/2024 04:45,0,102,0,102
10/25/2024 05:00,0,109,0,109
10/25/2024 05:15,0,120,0,120
10/25/2024 05:30,0,125,0,125
10/25/2024 05:45,0,337,0,337
10/25/2024 06:00,0,813,0,813
10/25/2024 06:15,0,379,0,379
10/25/2024 06:30,0,373,0,373
10/25/2024 06:45,0,353,0,353
10/25/2024 07:00,0,442,0,442
10/25/2024 07:15,0,353,0,353
10/25/2024 07:30,0,115,0,115
10/25/2024 07:45,0,110,0,110
10/25/2024 08:00,0,115,0,115
10/25/2024 08:15,3,156,0,153
10/25/2024 08:30,26,287,0,261
10/25/2024 08:45,59,693,0,634
10/25/2024 09:00,99,784,0,685
10/25/2024 09:15,167,440,0,273
10/25/2024 09:30,472,228,244,0
10/25/2024 09:45,280,216,64,0
10/25/2024 10:00,305,194,111,0
10/25/2024 10:15,706,261,445,0
10/25/2024 10:30,462,326,136,0
10/25/2024 10:45,988,237,751,0
10/25/2024 11:00,1017,162,855,0
10/25/2024 11:15,627,162,465,0
10/25/2024 11:30,458,158,300,0
10/25/2024 11:45,916,148,768,0
10/25/2024 12:00,983,305,678,0
10/25/2024 12:15,938,205,733,0
10/25/2024 12:30,861,218,643,0
10/25/2024 12:45,841,236,605,0
10/25/2024 13:00,905,194,711,0
10/25/2024 13:15,763,356,407,0
10/25/2024 13:30,721,570,151,0
10/25/2024 13:45,750,281,469,0
10/25/2024 14:00,727,371,356,0
10/25/2024 14:15,564,427,137,0
10/25/2024 14:30,567,145,422,0
10/25/2024 14:45,506,189,317,0
10/25/2024 15:00,407,143,264,0
10/25/2024 15:15,254,161,93,0
10/25/2024 15:30,255,150,105,0
10/25/2024 15:45,235,155,80,0
10/25/2024 16:00,183,182,1,0
10/25/2024 16:15,122,180,0,58
10/25/2024 16:30,98,167,0,69
10/25/2024 16:45,98,569,0,471
10/25/2024 17:00,92,708,0,616
10/25/2024 17:15,80,563,0,483
10/25/2024 17:30,73,240,0,167
10/25/2024 17:45,45,462,0,417
10/25/2024 18:00,26,358,0,332
10/25/2024 18:15,5,230,0,225
10/25/2024 18:30,0,295,0,295
10/25/2024 18:45,0,889,0,889
10/25/2024 19:00,0,1503,0,1503
10/25/2024 19:15,0,1380,0,1380
10/25/2024 19:30,0,677,0,677
10/25/2024 19:45,0,364,0,364
10/25/2024 20:00,0,458,0,458
10/25/2024 20:15,0,619,0,619
10/25/2024 20:30,0,365,0,365
10/25/2024 20:45,0,404,0,404
10/25/2024 21:00,0,677,0,677
10/25/2024 21:15,0,540,0,540
10/25/2024 21:30,0,597,0,597
10/25/2024 21:45,0,520,0,520
10/25/2024 22:00,0,293,0,293
10/25/2024 22:15,0,283,0,283
10/25/2024 22:30,0,198,0,198
10/25/2024 22:45,0,191,0,191
10/25/2024 23:00,0,268,0,268
10/25/2024 23:15,0,398,0,398
10/25/2024 23:30,0,1044,0,1044
10/25/2024 23:45,0,974,0,974
10/26/2024 00:00,0,591,0,591
10/26/2024 00:15,0,300,0,300
10/26/2024 00:30,0,316,0,316
10/26/2024 00:45,0,120,0,120
10/26/2024 01:00,0,114,0,114
10/26/2024 01:15,0,114,0,114
10/26/2024 01:30,0,217,0,217
10/26/2024 01:45,0,321,0,321
10/26/2024 02:00,0,112,0,112
10/26/2024 02:15,0,108,0,108
10/26/2024 02:30,0,111,0,111
10/26/2024 02:45,0,292,0,292
10/26/2024 03:00,0,239,0,239
10/26/2024 03:15,0,107,0,107
10/26/2024 03:30,0,111,0,111
10/26/2024 03:45,0,189,0,189
10/26/2024 04:00,0,440,0,440
10/26/2024 04:15,0,321,0,321
10/26/2024 04:30,0,150,0,150
10/26/2024 04:45,0,128,0,128
10/26/2024 05:00,0,123,0,123
10/26/2024 05:15,0,129,0,129
10/26/2024 05:30,0,447,0,447
10/26/2024 05:45,0,300,0,300
10/26/2024 06:00,0,371,0,371
10/26/2024 06:15,0,373,0,373
10/26/2024 06:30,0,387,0,387
10/26/2024 06:45,0,339,0,339
10/26/2024 07:00,0,381,0,381
10/26/2024 07:15,0,515,0,515
10/26/2024 07:30,0,352,0,352
10/26/2024 07:45,0,355,0,355
10/26/2024 08:00,0,381,0,381
10/26/2024 08:15,0,671,0,671
10/26/2024 08:30,16,558,0,542
10/26/2024 08:45,27,455,0,428
10/26/2024 09:00,26,591,0,565
10/26/2024 09:15,41,372,0,331
10/26/2024 09:30,73,213,0,140
10/26/2024 09:45,60,603,0,543
10/26/2024 10:00,53,130,0,77
10/26/2024 10:15,117,119,0,2
10/26/2024 10:30,226,131,95,0
10/26/2024 10:45,295,135,160,0
10/26/2024 11:00,256,151,105,0
10/26/2024 11:15,186,146,40,0
10/26/2024 11:30,178,166,12,0
10/26/2024 11:45,261,344,0,83
10/26/2024 12:00,292,141,151,0
10/26/2024 12:15,482,128,354,0
10/26/2024 12:30,296,153,143,0
10/26/2024 12:45,201,154,47,0
10/26/2024 13:00,259,159,100,0
10/26/2024 13:15,211,149,62,0
10/26/2024 13:30,249,145,104,0
10/26/2024 13:45,279,146,133,0
10/26/2024 14:00,136,127,9,0
10/26/2024 14:15,120,128,0,8
10/26/2024 14:30,162,129,33,0
10/26/2024 14:45,179,257,0,78
10/26/2024 15:00,132,199,0,67
10/26/2024 15:15,105,130,0,25
10/26/2024 15:30,247,124,123,0
10/26/2024 15:45,279,126,153,0
10/26/2024 16:00,147,128,19,0
10/26/2024 16:15,96,126,0,30
10/26/2024 16:30,63,219,0,156
10/26/2024 16:45,44,265,0,221
10/26/2024 17:00,26,342,0,316
10/26/2024 17:15,35,173,0,138
10/26/2024 17:30,21,173,0,152
10/26/2024 17:45,14,232,0,218
10/26/2024 18:00,11,333,0,322
10/26/2024 18:15,3,218,0,215
10/26/2024 18:30,0,106,0,106
10/26/2024 18:45,0,107,0,107
10/26/2024 19:00,0,102,0,102
10/26/2024 19:15,0,222,0,222
10/26/2024 19:30,0,348,0,348
10/26/2024 19:45,0,270,0,270
10/26/2024 20:00,0,169,0,169
10/26/2024 20:15,0,94,0,94
10/26/2024 20:30,0,93,0,93
10/26/2024 20:45,0,91,0,91
10/26/2024 21:00,0,95,0,95
10/26/2024 21:15,0,401,0,401
10/26/2024 21:30,0,415,0,415
10/26/2024 21:45,0,247,0,247
10/26/2024 22:00,0,135,0,135
10/26/2024 22:15,0,249,0,249
10/26/2024 22:30,0,379,0,379
10/26/2024 22:45,0,365,0,365
10/26/2024 23:00,0,371,0,371
10/26/2024 23:15,0,328,0,328
10/26/2024 23:30,0,342,0,342
10/26/2024 23:45,0,341,0,341
10/27/2024 00:00,0,170,0,170
10/27/2024 00:15,0,110,0,110
10/27/2024 00:30,0,224,0,224
10/27/2024 00:45,0,437,0,437
10/27/2024 01:00,0,281,0,281
10/27/2024 01:15,0,243,0,243
10/27/2024 01:30,0,347,0,347
10/27/2024 01:45,0,342,0,342
10/27/2024 02:00,0,229,0,229
10/27/2024 02:15,0,143,0,143
10/27/2024 02:30,0,222,0,222
10/27/2024 02:45,0,399,0,399
10/27/2024 02:00,0,362,0,362
10/27/2024 02:15,0,331,0,331
10/27/2024 02:30,0,184,0,184
10/27/2024 02:45,0,350,0,350
10/27/2024 03:00,0,340,0,340
10/27/2024 03:15,0,297,0,297
10/27/2024 03:30,0,220,0,220
10/27/2024 03:45,0,376,0,376
10/27/2024 04:00,0,327,0,327
10/27/2024 04:15,0,190,0,190
10/27/2024 04:30,0,391,0,391
10/27/2024 04:45,0,266,0,266
10/27/2024 05:00,0,337,0,337
10/27/2024 05:15,0,313,0,313
10/27/2024 05:30,0,342,0,342
10/27/2024 05:45,0,362,0,362
10/27/2024 06:00,0,376,0,376
10/27/2024 06:15,0,395,0,395
10/27/2024 06:30,0,391,0,391
10/27/2024 06:45,0,397,0,397
10/27/2024 07:00,0,550,0,550
10/27/2024 07:15,5,670,0,665
10/27/2024 07:30,15,380,0,365
10/27/2024 07:45,25,493,0,468
10/27/2024 08:00,37,506,0,469
10/27/2024 08:15,209,454,0,245
10/27/2024 08:30,618,339,279,0
10/27/2024 08:45,771,208,563,0
10/27/2024 09:00,799,139,660,0
10/27/2024 09:15,767,114,653,0
10/27/2024 09:30,398,131,267,0
10/27/2024 09:45,402,122,280,0
10/27/2024 10:00,455,129,326,0
10/27/2024 10:15,589,154,435,0
10/27/2024 10:30,860,157,703,0
10/27/2024 10:45,853,153,700,0
10/27/2024 11:00,692,148,544,0
10/27/2024 11:15,765,156,609,0
10/27/2024 11:30,434,137,297,0
10/27/2024 11:45,500,215,285,0
10/27/2024 12:00,500,131,369,0
10/27/2024 12:15,384,823,0,439
10/27/2024 12:30,448,909,0,461
10/27/2024 12:45,705,590,115,0
10/27/2024 13:00,581,502,79,0
10/27/2024 13:15,464,132,332,0
10/27/2024 13:30,495,130,365,0
10/27/2024 13:45,471,126,345,0
10/27/2024 14:00,431,125,306,0
10/27/2024 14:15,362,90,272,0
10/27/2024 14:30,269,127,142,0
10/27/2024 14:45,213,151,62,0
10/27/2024 15:00,177,156,21,0
10/27/2024 15:15,122,156,0,34
10/27/2024 15:30,97,152,0,55
10/27/2024 15:45,77,155,0,78
10/27/2024 16:00,65,99,0,34
10/27/2024 16:15,58,114,0,56
10/27/2024 16:30,52,123,0,71
10/27/2024 16:45,36,113,0,77
10/27/2024 17:00,15,88,0,73
10/27/2024 17:15,2,86,0,84
10/27/2024 17:30,0,91,0,91
10/27/2024 17:45,0,84,0,84
10/27/2024 18:00,0,91,0,91
10/27/2024 18:15,0,89,0,89
10/27/2024 18:30,0,93,0,93
10/27/2024 18:45,0,91,0,91
10/27/2024 19:00,0,497,0,497
10/27/2024 19:15,0,305,0,305
10/27/2024 19:30,0,191,0,191
10/27/2024 19:45,0,136,0,136
